"DEAL","TAG","POSITION_SC_DATE_ADJUSTED","FUND_NAME","STRATEGY","SUB_STRATEGY","BOOK_NAME","POSITION_DESC","TICKER","SEDOL","RIC","BB_YELLOW_KEY","ISIN","NOTIONAL_QUANTITY","POSITION_AGE","MARKET_PRICE","AVERAGE_COST","DAILY_PNL","MTD_PNL","YTD_PNL","PNL","DELTA_ADJ_LMV","DELTA_ADJ_SMV","DELTA_ADJ_NMV","BETA_ADJ_NET","GAMMA","VEGA","THETA","CUSTODIAN_ACCT_NUMBER","CUSTODIAN_ACCT_DIS_NAME","ACCRUAL_FEES","ACCRUED_DIVIDENDS","ACCRUED_DIVIDENDS_FEES","ACCRUED_INTEREST","ACCRUED_INTEREST_PBD","ACCRUED_INTEREST_PROCEEDS","ACCRUED_RECEIVABLE","DIRTY_LMV","DIRTY_SMV","DV01_SECONDARY_CCY","DAILY_ACCRUED_INTEREST","DAILY_ACCRUED_DIVIDENDS_WITHHOLDING_TAX","DAILY_ACCRUED_PAID_INTEREST","DAILY_FINANCING","DAILY_PNL_GL_NAV","DAILY_PNL_GL_NAV_FOR_BOOK","DAILY_PNL_HIERARCHICAL_NAV","DAILY_PNL_LE_NAV","DAILY_PNL_SOM_NAV","DAILY_FINANCING_ACCRUED_INTEREST","DAILY_FINANCING_INTEREST","DAILY_FEES","DAILY_REALIZED_PNL","DAILY_REALIZED_TRADING_PNL","DAILY_REBATE","DAILY_REALIZED_ACCRUED_INTEREST","DAILY_PRINCIPAL_AMOUNT","DAILY_PAID_INTEREST","DAILY_PAID_DIVIDENDS_WITHHOLDING_TAX","GL_GAV","GL_GAV_START_OF_DAY","GL_GAV_START_OF_MONTH","GL_GAV_START_OF_QUARTER","GL_GAV_START_OF_SEMI_ANNUAL","GL_GAV_START_OF_WEEK","GL_GAV_START_OF_YEAR","MTD_FINANCING","MTD_DIVIDENDS","DAILY_COMMISSIONS","DAILY_IMPLIED_FEES","DAILY_ST_TRADING_REALIZED","DAILY_PNL_CHANGE","DAILY_OTHER_FIN_INT","DAILY_OTHER_FINANCING","DAILY_NET_INTEREST","DAILY_TRADING_PNL","DAILY_TRADING_ACCRUED_INTEREST","DAILY_TAXES","DAILY_TRADING_PNL_COST_FX","DAILY_TRADING_SETTLEMENT_INTEREST","DAILY_UNDERLYING_CONTRIBUTION","DAILY_UNDERLYING_FX_REALIZED_CONTRIBUTION","DAILY_UNSETTLED_FINANCING_INTEREST","DAILY_UNREALIZED_FEES_AND_COMMISSIONS","DAILY_DIVIDENDS","DAILY_FX_CONTRIBUTION","DAILY_FX_CONTRIBUTION_AT_COST_FX","DAILY_FX_REALIZED_CONTRIBUTION","DAILY_FX_SETTLED_CASH","DAILY_FIN_REST_REALIZED_TRADING_PNL","DAILY_IMPLIED_COMMISSIONS","FINANCING_INTEREST","MTD_ACCRUED_COST_OF_CARRY","MTD_ACCRUED_DELAYED_COMPENSATION","MTD_ACCRUED_DIVIDEND","MTD_ACCRUED_DIVIDENDS_WITHHOLDING_FX_UNREALIZED","MTD_ACCRUED_DIVIDENDS_WITHHOLDING_TAX","MTD_ACCRUED_DIVIDENDS_WITHHOLDING_TAX_NET_OF_FX","MTD_ACCRUED_DIVIDENDS","MTD_ACCRUED_INTEREST","MTD_CARRY_CASH_FLOWS","MTD_COMMISSIONS","MTD_DIVIDEND_FX_UNREALIZED","MTD_DIVIDEND_FEE_FX_REALIZED","MTD_DIVIDEND_FEE_FX_UNREALIZED","MTD_DIVIDEND_WITHHOLDING_TAX","MTD_FX_CONTRIBUTION_AT_COST_FX","MTD_FX_CONTRIBUTION","MTD_FX_REALIZED_CONTRIBUTION","MTD_FX_SETTLED_CASH","MTD_FEES","MTD_FIN_CFD_ONLY","MTD_FIN_NON_NULL","MTD_FIN_ACCRUED_INTEREST","MTD_FIN_RESET_NET_PAYMENT","MTD_FINANCING_INTEREST","MTD_FINANCING_RESET_REALIZED_TRADING_PNL","MTD_FINANCING_AND_INTEREST","MTD_GROSS_TRADING","MTD_GROSS_TRADING_AND_FX_CONTRIBUTION","MTD_IMPLIED_COMMISSIONS","MTD_IMPLIED_FEES","MTD_LT_TRADING_REALIZED","MTD_OTHER_FINANCING","MTD_NET_INTEREST","MTD_OTHER_FIN_ACCRUED_INTEREST","MTD_OTHER_FIN_INTEREST","MTD_OTHER_PNL","MTD_PNL_CHANGE","MTD_PNL_LESS_FX_CONTRIBUTION","MTD_PAID_COST_OF_CARRY","MTD_PAID_DELAYED_COMPENSATION","MTD_PAID_DIVIDEND_FX_REALIZED","MTD_REALIZED_TAXES","MTD_REALIZED_TRADING_PNL","MTD_REALIZED_TRADING_PL","MTD_PRINCIPAL_AMOUNT","MTD_PAID_DIVIDENDS_FEES","MTD_PAID_DIVIDENDS_WITHHOLDING_TAX","YTD_UNSETTLED_FIN_INTEREST","YTD_UNREALIZED_FEES_AND_COMMISSIONS","YTD_TRADING_PNL_AT_COST_FX","YTD_TRADING_PNL","YTD_TOTAL_INTEREST","YTD_TRS_FX_UNREALIZED_ADJUSTMENT","YTD_SETTLEMENT_ACCRUED_INTEREST","YTD_ST_TRADING_REALIZED","YTD_REBATE","YTD_REALIZED_TRADING_PNL","YTD_REALIZED_TAXES","YTD_REALIZED_PNL","YTD_REALIZED_FEES","YTD_REALIZED_COMMISSIONS","YTD_REALIZED_ACCRUED_INTEREST","YTD_PRINCIPAL_AMOUNT","YTD_PAID_DIVIDENDS_WITHHOLDING_TAX","YTD_PAID_DIVIDENDS_FEES","YTD_PAID_DIVIDENDS","YTD_PAID_DELAYED_COMPENSATION","YTD_PAID_COST_OF_CARRY","YTD_PAID_LESS_FX_CONTRIBUTION","YTD_PNL_CHANGE","YTD_OTHER_PAID_DIVIDENDS","YTD_OTHER_INTEREST","YTD_OTHER_FINANCING_INTEREST","YTD_OTHER_FINANCING_ACCRUED_INTEREST","YTD_OTHER_FINANCING","YTD_OTHER_EXPENSES","YTD_OTHER_ACCRUED_INTEREST","YTD_OTHER_ACCRUED_DIVIDENDS_WITHHOLDING_TAX","YTD_OTHER_ACCRUED_DIVIDENDS","YTD_NET_INTEREST","YTD_LT_TRADING_REALIZED","YTD_IMPLIED_FEES","YTD_IMPLIED_COMMISSION","YTD_GROSS_TRADING_UNREALIZED","PNL_GL_NAV","PNL_GL_PNL","PNL_GL_PNL_GL_NAV","PNL_ADJUSTMENT_FX_REALIZED_CONTRIBUTION","PNL_ADJUSTMENT_FX_UNREALIZED_CONTRIBUTION","PNL_EIGHT_WEEK_AGO","PNL_FOUR_WEEK_AGO","PNL_PBD","PNL_REALIZED_ADJUSTMENT","PNL_SOM","PNL_SOQ","PNL_SOSA","PNL_SOW","PNL_SOY","PNL_SIX_WEEK_AGO","PNL_TWELVE_WEEK_AGO","PNL_TWO_WEEK_AGO","PNL_UNREALIZED_ADJUSTMENT","PNL_WEEK_AGO","PTD_PNL","MTD_DIVIDEND_FEE","MTD_GROSS_TRADING_REALIZED","MTD_PAID_DIVIDENDS_FEE_FX_REALIZED","MTD_PAID_DIVIDENDS_FEE_NET_OF_FX","MTD_PAID_DIVIDENDS_WITHHOLDING_FX_REALIZED","MTD_PAID_DIVIDENDS_WITHHOLDING_NET_OF_FX","MTD_PAID_DIVIDENDS","MTD_REALIZED_COMMISSIONS","MTD_REALIZED_FEES","MTD_REALIZED_PNL","MTD_REBATE","MTD_ST_TRADING_REALIZED","MTD_SETTLEMENT_ACCRUED_INTEREST","MTD_TAXES","MTD_TOTAL_REALIZED_TRADING_FX","MTD_TOTAL_UNREALIZED_TRADING_FX","MTD_TRADING_PNL","MTD_TRADING_PNL_AT_COST_FX","MTD_UNREALIZED_FEES_AND_COMMISSIONS","YTD_FINANCING","YTD_FINANCING_ACCRUED_INTEREST","YTD_FINANCING_INTEREST","YTD_FINANCING_RESET_REALIZED_TRADING_PNL","YTD_GROSS_TRADING","YTD_GROSS_TRADING_REALIZED","YTD_TAXES"
"ECM","Follow-On","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","Marketed Follow-On","APG_Marketed FO","API GROUP ORD","APG","BMBPH06","APG","APG US Equity","US00187Y1001","0","0","","0","0","0","0","0","0","0","","","","","","038CAO9K4","MS PB","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"ECM","IPO","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","IPO","TBBB_IPO","BBB FOODS CL A ORD","TBBB","BMCGP59","TBBB.K","TBBB US Equity","VGG0896C1032","0","0","","0","0","0","0","0","0","0","","","","","","038CAO9K4","MS PB - HOT","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"ECM","Tactical Trades","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","Tactical Trades","Portfolio Hedge_Tactical","QQQ US 02/16/24 P400.78","","","QQQN162440078.U^B24^2024022500","QQQ US 02/16/24 P400.78 Equity","","0","0","","0","0","-2490.62","-2490.62","-1731","0","0","","","","","","038CAO9K4","MS PB","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","9917.38","-42","0","0","0","0","0","0","0","","-0.62","0","0","0","0","0","0","0","-2490.62","-2490.62","0","0","0","0","0","0","0","0","-2448","-2490.62","0","0","0","0","-1628","-1628","0","0","0","0","60.39","-2448","-2448","0","0","0","-1628","0","-1628","0","-1731","-1","-102","0","0","0","0","0","0","0","-2490.62","-2448","0","0","0","0","0","0","0","0","0","0","0","0","0","-759.61","0","0","0","0","0","0","7537.68","-1731","0","759.61","759.61","759.61","-1731","759.61","0","0","1349.68","0","-1731","-2490.62","0","-1731","0","0","0","0","0","-102","-1","-1731","0","-1628","0","0","-1731","-759.61","-2448","-2448","60.39","","0","0","0","-2490.62","-1731","0"
"ECM","Tactical Trades","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","Tactical Trades","Portfolio Hedge_Tactical","SPY US 03/01/24 P508","","","SPYO012450800.U^C24","SPY US 03/01/24 P508 Equity","","0","0","","0","0","0","0","0","0","0","","","","","","038CAO9K4","MS PB","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"ECM","Follow-On","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","Marketed Follow-On","SPHR_Marketed FO_Convert","SPHR US 01/19/24 C35","","","SPHRA192403500.U^A24^2024012800","SPHR US 01/19/24 C35 Equity","","0","0","","0","0","5996.49","5996.49","4607.48","0","0","","","","","","038CAO9K4","MS PB","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","-7181.01","-54","0","0","0","0","0","0","0","","-2.01","0","0","0","0","0","0","0","5996.49","5996.49","0","0","0","0","0","0","0","0","6052.5","5996.49","0","0","0","0","4740","4740","0","0","0","0","76.5","6052.5","6052.5","0","0","0","4740","0","4740","0","4607.48","-3.52","-129","0","0","0","0","0","0","0","5996.49","6052.5","0","0","0","0","0","0","0","0","0","0","0","0","0","1389","0","0","0","0","0","0","1883.02","4607.48","0","-1389","-1389","-1389","4607.48","-1389","-6750","0","4607.48","0","4607.48","5996.49","0","4607.48","0","0","0","0","0","-129","-3.52","4607.48","0","4740","0","0","4607.48","1389","6052.5","6052.5","76.5","","0","0","0","5996.49","4607.48","0"
"ECM","Tactical Trades","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","Tactical Trades","Portfolio Hedge_Tactical","QQQ US 02/02/24 P422","","","QQQN022442200.U^B24^2024021100","QQQ US 02/02/24 P422 Equity","","0","0","","0","3342.76","3321.39","3321.39","3321.39","0","0","","","","","","038CAO9K4","MS PB","0","0","0","0","0","","","","","","0","0","","","0","-0.01","0","0","0","0","0","-0.44","3321.39","3406.2","0","0","0","0","0","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","0","-42","0","3406.2","3385.2","0","0","0","3385.2","0","0","3385.2","0","0","0","0","42.38","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","-84.81","-84","0","0","0","0","0","0","0","","-0.81","0","0","0","0","0","0","0","3321.39","3321.39","0","0","0","0","0","0","0","0","3406.2","3321.39","0","0","0","0","3406.2","3406.2","0","0","0","0","0","3406.2","3406.2","0","","0","3406.2","0","3406.2","0","3321.39","-0.81","-84","0","0","0","0","0","0","0","3321.39","3406.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-21.38","0","0","0","0","1287.62","0","0","0","0","0","874.62","3321.39","0","3321.39","0","0","0","0","0","-84","-0.81","3321.39","0","3406.2","0","0","3321.39","0","3406.2","3406.2","0","","0","0","0","3321.39","3321.39","0"
"ECM","Follow-On","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","Marketed Follow-On","NUVL_Marketed FO","NUVALENT CL A ORD","NUVL","BMVBZD3","NUVL.O","NUVL US Equity","US6707031075","0","0","","0","0","0","0","10747.47","0","0","","","","","","038CAO9K4","MS PB","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10747.47","10747.47","10747.47","0","10747.47","10747.47","10747.47","10747.47","10747.47","10747.47","10747.47","10747.47","0","10747.47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"ECM","IPO","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","IPO","AHR_IPO","AMERICAN HEALTHCARE REIT ORD","AHR","BQWNKQ4","AHR","AHR US Equity","US3981823038","0","0","","0","0","0","0","0","0","0","","","","","","038CAO9K4","MS PB","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"ECM","Block","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","Registered Block","BARC_Registered Block","DEUTSCHE BANK N ORD","DB","2803025","DB","DB US Equity","DE0005140008","0","0","","0","0","5451.81","5451.81","478.66","0","0","","","","","","038CAO9K4","MS PB","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","238.69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","247.94","0","0","0","0","0","0","0","0","-96022.32","-45.15","0","0","0","0","0","0","0","","-0.2","0","238.69","-9.25","247.94","247.94","0","238.69","5213.12","5213.12","0","0","0","0","0","0","0","238.69","5258.47","5451.81","0","0","0","0","84.47","84.47","0","0","0","0","38.29","5258.47","5258.47","0","0","0","84.47","0","84.47","0","248.77","-0.98","-82.65","0","0","0","0","0","0","0","5451.81","5258.47","0","0","0","0","0","0","0","0","0","0","0","0","0","5212.29","0","0","0","0","0","147.48","-3366.09","478.66","0","-4973.14","-4973.14","-4973.14","478.66","-4973.14","-3213","0","466.39","0","478.66","5451.81","0","0.83","0","0","0","0","0","-82.65","-0.98","248.77","0","84.47","0","0","0.83","5212.29","5258.47","5258.47","38.29","238.69","-9.25","247.94","0","5213.12","0.83","0"
"ECM","Tactical Trades","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","Tactical Trades","Portfolio Hedge_Tactical","LYV US 02/16/24 P87.5","","","LYVN162408750.U^B24^2024022500","LYV US 02/16/24 P87.5 Equity","","0","0","","0","0","0","0","0","0","0","","","","","","038CAO9K4","MS PB","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"ECM","Cash","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","","","","Settled Cash - USD","","","","","","0","0","","1","0","0","0","0","0","0","","","","","","052BATE95","MS Listed Futures (052BATE95)","","","","0","0","","","","","","0","","","","0","0","0","0","0","","","","0","0","","","","0","","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","","","","","0","","","0","0","","","0","","","","","0","","0","0","0","","","","","0","0","","","","","","0","0","","","","","","0","0","0","","","0","0","","","","","0","0","0","","","","","0","","","0","0","0","0","0","","","0","0","","","","","0","0","0","0","","","","","0","","0","","","","","","","","0","0","0","0","","","","","","","","","","0","","","","0","0","0","0","","","0","0","0","","0","0","0","0","0","0","0","0","","0","0","","0","","","","","","","","0","","","","","0","0","0","0","0","","","","","0","0",""
"ECM","Cash","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","Marketed Follow-On","LBPH_Marked FO","Settled Cash - USD","","","","","","1163","0","1","1","0","0","0","0","1163","0","1163","0","","","","038CAO9K4","MS PB","","","","0","0","","0","1163","0","","0","","","","0","0","0","0","0","","","","0","0","","","","0","","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","","","","","0","","","0","0","","","0","","","","","0","","0","0","0","","","","","0","0","","","","","","0","0","","","","","","0","0","0","","","0","0","","","","","0","0","0","","","","","0","","","0","0","0","0","0","","","0","0","","","","","0","0","0","0","0","","","","0","","0","","","","","","","","0","0","0","0","","","","","","","","","","0","","","","0","0","0","0","","","0","0","0","","0","0","0","0","0","0","0","0","","0","0","","0","","","","","","","","0","","","","","0","0","0","0","0","","","","","0","0",""
"ECM","Cash","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","Registered Block","OVV_Registered Block","Unsettled Cash - USD","","","","","","0","0","","1","0","0","0","0","0","0","","","","","","038CAO9K4","MS PB","","","","0","0","","","","","","0","","","","0","0","0","0","0","","","","0","0","","","","0","","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","","","","","0","","","0","0","","","0","","","","","0","","0","0","0","","","","","0","0","","","","","","0","0","","","","","","0","0","0","","","0","0","","","","","0","0","0","","","","","0","","","0","0","0","0","0","","","0","0","","","","","0","0","0","0","","","","","0","","0","","","","","","","","0","0","0","0","","","","","","","","","","0","","","","0","0","0","0","","","0","0","0","","0","0","0","0","0","0","0","0","","0","0","","0","","","","","","","","0","","","","","0","0","0","0","0","","","","","0","0",""
"ECM","Tactical Trades","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","Tactical Trades","Portfolio Hedge_Tactical","SPY US 03/01/24 P503","","","SPYO012450300.U^C24","SPY US 03/01/24 P503 Equity","","0","0","","0","0","0","0","0","0","0","","","","","","038CAO9K4","MS PB","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"ECM","Cash","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","","","","Settled Cash - USD","","","","","","0","0","","1","0","0","0","0","0","0","","","","","","Non-Trading","Non-Trading","","","","0","0","","","","","","0","","","","0","0","0","0","0","","","","0","0","","","","0","","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","","","","","0","","","0","0","","","0","","","","","0","","0","0","0","","","","","0","0","","","","","","0","0","","","","","","0","0","0","","","0","0","","","","","0","0","0","","","","","0","","","0","0","0","0","0","","","0","0","","","","","0","0","0","0","","","","","0","","0","","","","","","","","0","0","0","0","","","","","","","","","","0","","","","0","0","0","0","","","0","0","0","","0","0","0","0","0","0","0","0","","0","0","","0","","","","","","","","0","","","","","0","0","0","0","0","","","","","0","0",""
"ECM","Cash","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","Overnight Follow-On","LVS_Overnight FO","Settled Cash - USD","","","","","","12741.7","0","1","1","0","0","0","0","12741.7","0","12741.7","0","","","","038CAO9K4","MS PB","","","","0","0","","0","12741.7","0","","0","","","","0","0","0","0","0","","","","0","0","","","","0","","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","","","","","0","","","0","0","","","0","","","","","0","","0","0","0","","","","","0","0","","","","","","0","0","","","","","","0","0","0","","","0","0","","","","","0","0","0","","","","","0","","","0","0","0","0","0","","","0","0","","","","","0","0","0","0","0","","","","0","","0","","","","","","","","0","0","0","0","","","","","","","","","","0","","","","0","0","0","0","","","0","0","0","","0","0","0","0","0","0","0","0","","0","0","","0","","","","","","","","0","","","","","0","0","0","0","0","","","","","0","0",""
"ECM","Block","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","Registered Block","CCCS_Registered Block","CCC INTELLIGENT SOLUTIONS HLDG ORD","CCCS","BP4CXL8","CCCS.O","CCCS US Equity","US12510Q1004","0","0","","0","0","649.84","649.84","649.84","0","0","","","","","","038CAO9K4","MS PB","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","-18.38","-18.06","0","0","0","0","0","0","0","","-0.32","0","0","0","0","0","0","0","649.84","649.84","0","0","0","0","0","0","0","0","668.22","649.84","0","0","0","0","668.22","668.22","0","0","0","0","0","668.22","668.22","0","","0","668.22","0","668.22","0","649.84","-0.32","-18.06","0","0","0","0","0","0","0","649.84","668.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","649.84","0","0","0","0","649.84","0","0","0","649.84","0","649.84","649.84","0","649.84","0","0","0","0","0","-18.06","-0.32","649.84","0","668.22","0","0","649.84","0","668.22","668.22","0","","0","0","0","649.84","649.84","0"
