"TRADE_ID","TRADE_CANCELED","FUND_NAME","CUSTODIAN_ACCT_DIS_NAME","BOOK_NAME","TRADE_DESC","BB_YELLOW_KEY","TRADE_DATE","SETTLE_DATE","TXN_TYPE","NOTIONAL_QUANTITY","TRADE_PRICE","NOTIONAL_NET_PROCEEDS","COUNTERPARTY","EXTERNAL_REFERENCE","GROSS_COMMISSION","FEES","COMMISSION_PER_SHARE","TRADE_MODIFY_DATE","ABSOLUTE_TRADING_NOTIONAL_NET_PROCEEDS","END_BROKER_COMMISSIONS","FCM_CLEARING_MARKUP","FEES_AND_COMMISSIONS","GROSS_COMMISSIONS","GROSS_FEES","GROSS_TAXES","IMPLIED_COMMISSIONS","IMPLIED_FEES","IMPLIED_TAXES","INITIAL_MARGIN","NSA_FEE","NET_COMMISSIONS","NET_GST","NET_TRADE_PRICE","PIT_FEES","TRADE_EXCHANGE_FEES","TRADING_NET_PROCEEDS","TRADING_NOTIONAL_NET_PROCEEDS","TRANSFER_ACCRUED_DIVIDENDS","TRANSFER_ACCRUED_DIVIDENDS_WITHHOLDING_TAX","TRANSFER_ACCRUED_INTEREST","TRANSFER_FX_REALIZED","TRANSFER_FEES_AND_COMMISSIONS","TRANSFER_FINANCING_ACCRUED_INTEREST","TRANSFER_FINANCING_INTEREST","TRANSFER_INTEREST","TRANSFER_PAID_DIVIDENDS","TRANSFER_PAID_DIVIDENDS_WITHHOLDING_TAX","TRANSFER_TRADING_REALIZED","ACCRUED_INTEREST","ACCRUED_INTEREST_OVERRIDE","ACCRUED_INTEREST_WH_TAX","ACCRUED_SETTLE_TO_BASE_CCY_FX_RATE","ACCRUED_TRADE_TO_BASE_CCY_FX_RATE","ACCRUED_TRADE_TO_SETTLE_CCY_FX_RATE","ADJUSTED_PARENT_TRADE_ID","BORROW_AGREEMENT_CURRENCY","BORROW_AGREEMENT_DESCRIPTION","BORROW_AGREEMENT_ID","ALLOCATED_TRADES_ACCOUNT_ID","ALLOCATED_TRADES_ACCOUNTS","ALLOCATED_TRADES_BOOK_ID","ALLOCATED_TRADES_BOOK","ALLOCATED_TRADES_CUSTODIAN","ALLOCATED_TRADES_CUSTODIAN_ID","ALLOCATED_TRADES_CUSTODIAN_SHORT_NAME","ALLOCATED_TRADES_FUND_ID","ALLOCATED_TRADES_SET_OF_CUSTODIAN_ID","ALLOCATED_TRADES_SET_OF_CUSTODIAN","ALLOCATION_INSTRUCTIONS","ALLOCATION_OPTIMIZATION","AMENDED_TRADE","ALLOCATED_TRADE","ALLOCATED_TRADES","ARCHIVE_DATE","ALLOCATED_TRADE_COUNT","ALLOCATED_TRADE_ALL_HAVE_FINANCING","ALLOCATED_TRADE_ALL_HAVE_BORROW","ADJUSTED_PRICE","ADJUSTED_ACTIVITY","BULK_OR_ALLOCATED","CLEARING_COMMISSION_RATE","CLEARING_COMMISSION_TYPE","COMMISSION_RATE","COMMISSION_TYPE","COMMISSION_AUTO_CALC","COMMISSIONS","COUNTERPARTY_ACCOUNT_NAME","COUNTERPARTY_ACCOUNT_NUMBER","COUNTERPARTY_AGENT_BIC_CODE","COUNTERPARTY_AGENT_DSS_CODE","COUNTERPARTY_AGENT_NAME","COUNTERPARTY_AGENT_SETTLEMENT_COUNTRY","COUNTERPARTY_BIC_CODE","COUNTERPARTY_COMMISSION_MAX_LIMIT","COUNTERPARTY_COMMISSION_MIN_LIMIT","COUNTERPARTY_CONTACT_NAME","COUNTERPARTY_CONTACT_ID","COUNTERPARTY_CONTACT_NAMES","COUNTERPARTY_COUNTRY_CODE","COUNTERPARTY_COUNTRY_NAME","EXECUTION_BROKER_SHORT_NAME","EXECUTION_COMMISSION","EXECUTION_COMMISSION_RATE","EXECUTION_COMMISSION_TYPE","EXERCISE_RATE","FAR_FIXING_DATE","FAR_FIXING_RATE","FAR_FX_RATE","FAR_COUNTER_CURRENCY","FAR_BASE_QUANTITY","UP_FRONT_FEE","FAIR_MARKET_VALUE","TRADING_NOTIONAL_PROCEEDS","TRADER","TRADE_TRS_START_DATE_OVERRIDE","TRADE_TRS_SPREAD_DATE_OVERRIDE_EFFECTIVE_RATE","TRADE_TRS_SPREAD_DATE_OVERRIDE_EFFECTIVE_DATE","TRADE_TRS_PAYMENT_RESET_RATE_METHOD_OVERRIDE","TRADE_TRS_PAYMENT_RESET_FREQUENCY_OVERRIDE","TRADE_TRS_PAYMENT_LEG_PAYMENT_FREQUENCY_OVERRIDE","TRADE_TRS_PAYMENT_ACCRUAL_METHOD_OVERRIDE","TRADE_TRS_FLOATING_RATE_LOOKBACK_DAYS_OVERRIDE","TRADE_TRS_FLOATING_RATE_INDEX_ID_OVERRIDE","TRADE_TRS_END_DATE_OVERRIDE","TRADE_FEE","TRADE_CURRENCY","TRADE_CREATE_DATE","TAXES","TRANSACTION_TYPE_SHORT","TRANSACTION_TYPE","TRADING_PROCEEDS","TRADING_TYPE","TRADING_TIME","TRS_RETURN_LEG_FIRST_RESET_DATE_AFTER_TRADE_DATE","TRS_PAY_LEG_FIRST_RESET_DATE_AFTER_TRADE_DATE","TRS_PAY_LEG_FIRST_PAYMENT_DATE_AFTER_TRADE_DATE","TRS_MATURITY_DATE_FOR_TRADE","TRS_CURRENT_RESET_SPREAD","T_3_BUSINESS_DAYS","SOFT_DOLLAR_COMMISSION","SIZE","SINKING_FACTOR_AS_OF_SETTLE_DATE","SETTLEMENT_DAYS","SEC_FEES","TRADE_SETTLEMENT_DAYS","TRS_LAST_CASH_DIVIDEND_TAX_RATE","TRS_LAST_CASH_DIVIDEND_TYPE","TRS_LAST_FX_RATE","TRS_LAST_FX_RATE_EFFECTIVE_DATE","TRS_LAST_FX_RATE_TERMINATION_DATE","TRS_LONG_SHORT","TRS_MERGE_TRS_AND_SECURITY_MASTER_CASH_DIVIDENDS","TRS_NOTIONAL_CURRENCY","TRS_NOTIONAL_CURRENCY_ID","TRS_NOTIONAL_CURRENCY_TYPE"
"535569641","FALSE","Alternative Fund Gamma Holdings II LP","MS PB","PCG_Marketed FO_Convert","SELECT SECTOR UTI SELECT SPDR ETF","XLU US Equity","1/31/24","2/2/24","Buy to Cover","278","61.14","-16996.92","Virtu Equity Algo","","-1.39","","-0.01","1/31/24 3:06:11 PM EST","16997","","","-1.39","-1.39","","","","","","0.00","","-1.39","","61.14","","","-16996.92","-16996.92","","","","","","","","","","","","","","","1","1","1","535569639","USD","MS - United States - Dummy","16007","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","61.135","278","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.39","-0.5","Commission (Cents Per Share)","","","","","","","","16995.53","-16995.53","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 3:06:11 PM EST","","BC","BuyToCover","-16995.53","Regular Trade","","","","","","","3/13/24","0","278","","0","","","","","","","","","","","",""
"535570167","FALSE","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","Portfolio Hedge_Tactical","SPDR S&P 500 ETF","SPY US Equity","1/31/24","2/2/24","Buy","361","483.87","-174678.88","Virtu Equity Algo","","-1.80","","-0.01","1/31/24 3:07:16 PM EST","174679","","","-1.80","-1.80","","","","","","0.00","","-1.80","","483.88","","","-174678.88","-174678.88","","","","","","","","","","","","","","","1","1","1","535570166","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","483.87","361","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.805","-0.5","Commission (Cents Per Share)","","","","","","","","174677.07","-174677.07","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 3:07:16 PM EST","","B","Buy","-174677.07","Regular Trade","","","","","","","3/13/24","0","361","","0","","","","","","","","","","","",""
"535570168","FALSE","Alternative Fund Gamma Holdings II LP","MS PB","Portfolio Hedge_Tactical","SPDR S&P 500 ETF","SPY US Equity","1/31/24","2/2/24","Buy","139","483.87","-67258.62","Virtu Equity Algo","","-0.69","","-0.01","1/31/24 3:07:16 PM EST","67259","","","-0.69","-0.69","","","","","","0.00","","-0.69","","483.88","","","-67258.62","-67258.62","","","","","","","","","","","","","","","1","1","1","535570166","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","483.87","139","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-0.695","-0.5","Commission (Cents Per Share)","","","","","","","","67257.93","-67257.93","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 3:07:16 PM EST","","B","Buy","-67257.93","Regular Trade","","","","","","","3/13/24","0","139","","0","","","","","","","","","","","",""
"535570349","FALSE","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","Portfolio Hedge_Tactical","ISHARES RUSSELL 2000 ETF","IWM US Equity","1/31/24","2/2/24","Buy","722","194.32","-140300.48","Virtu Equity Algo","","-3.61","","-0.01","1/31/24 3:08:01 PM EST","140300","","","-3.61","-3.61","","","","","","0.00","","-3.61","","194.32","","","-140300.48","-140300.48","","","","","","","","","","","","","","","1","1","1","535570348","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","194.317","722","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-3.61","-0.5","Commission (Cents Per Share)","","","","","","","","140296.87","-140296.87","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 3:08:01 PM EST","","B","Buy","-140296.87","Regular Trade","","","","","","","3/13/24","0","722","","0","","","","","","","","","","","",""
"535570350","FALSE","Alternative Fund Gamma Holdings II LP","MS PB","Portfolio Hedge_Tactical","ISHARES RUSSELL 2000 ETF","IWM US Equity","1/31/24","2/2/24","Buy","278","194.32","-54021.52","Virtu Equity Algo","","-1.39","","-0.01","1/31/24 3:08:01 PM EST","54022","","","-1.39","-1.39","","","","","","0.00","","-1.39","","194.32","","","-54021.52","-54021.52","","","","","","","","","","","","","","","1","1","1","535570348","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","194.317","278","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.39","-0.5","Commission (Cents Per Share)","","","","","","","","54020.13","-54020.13","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 3:08:01 PM EST","","B","Buy","-54020.13","Regular Trade","","","","","","","3/13/24","0","278","","0","","","","","","","","","","","",""
"535570529","FALSE","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","IAS_Registered Block","INTEGRAL AD SCIENCE HOLDING ORD","IAS US Equity","1/31/24","2/2/24","Buy","1444","14.63","-21133.81","Virtu Equity Algo","","-7.22","","-0.01","1/31/24 3:14:03 PM EST","21134","","","-7.22","-7.22","","","","","","0.00","","-7.22","","14.64","","","-21133.81","-21133.81","","","","","","","","","","","","","","","1","1","1","535570528","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","14.6306","1444","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-7.22","-0.5","Commission (Cents Per Share)","","","","","","","","21126.59","-21126.59","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 3:08:33 PM EST","","B","Buy","-21126.59","Regular Trade","","","","","","","3/13/24","0","1444","","0","","","","","","","","","","","",""
"535570530","FALSE","Alternative Fund Gamma Holdings II LP","MS PB","IAS_Registered Block","INTEGRAL AD SCIENCE HOLDING ORD","IAS US Equity","1/31/24","2/2/24","Buy","556","14.63","-8137.39","Virtu Equity Algo","","-2.78","","-0.01","1/31/24 3:14:03 PM EST","8137","","","-2.78","-2.78","","","","","","0.00","","-2.78","","14.64","","","-8137.39","-8137.39","","","","","","","","","","","","","","","1","1","1","535570528","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","14.6306","556","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-2.78","-0.5","Commission (Cents Per Share)","","","","","","","","8134.61","-8134.61","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 3:08:33 PM EST","","B","Buy","-8134.61","Regular Trade","","","","","","","3/13/24","0","556","","0","","","","","","","","","","","",""
"535570902","FALSE","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","Portfolio Hedge_Tactical","ISHARES RUSSELL 2000 ETF","IWM US Equity","1/31/24","2/2/24","Buy","361","194.45","-70199.70","Virtu Equity Algo","","-1.80","","-0.01","1/31/24 3:09:34 PM EST","70200","","","-1.80","-1.80","","","","","","0.00","","-1.80","","194.46","","","-70199.70","-70199.70","","","","","","","","","","","","","","","1","1","1","535570901","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","194.454","361","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.805","-0.5","Commission (Cents Per Share)","","","","","","","","70197.89","-70197.89","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 3:09:34 PM EST","","B","Buy","-70197.89","Regular Trade","","","","","","","3/13/24","0","361","","0","","","","","","","","","","","",""
"535570903","FALSE","Alternative Fund Gamma Holdings II LP","MS PB","Portfolio Hedge_Tactical","ISHARES RUSSELL 2000 ETF","IWM US Equity","1/31/24","2/2/24","Buy","139","194.45","-27029.80","Virtu Equity Algo","","-0.69","","-0.01","1/31/24 3:09:34 PM EST","27030","","","-0.69","-0.69","","","","","","0.00","","-0.69","","194.46","","","-27029.80","-27029.80","","","","","","","","","","","","","","","1","1","1","535570901","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","194.454","139","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-0.695","-0.5","Commission (Cents Per Share)","","","","","","","","27029.11","-27029.11","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 3:09:34 PM EST","","B","Buy","-27029.11","Regular Trade","","","","","","","3/13/24","0","139","","0","","","","","","","","","","","",""
"535571094","FALSE","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","FLNC_Registered Block","FLUENCE ENERGY CL A ORD","FLNC US Equity","1/31/24","2/2/24","Buy","722","20.22","-14603.46","Virtu Equity Algo","","-3.61","","-0.01","1/31/24 3:10:01 PM EST","14603","","","-3.61","-3.61","","","","","","0.00","","-3.61","","20.23","","","-14603.46","-14603.46","","","","","","","","","","","","","","","1","1","1","535571093","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","20.2214","722","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-3.61","-0.5","Commission (Cents Per Share)","","","","","","","","14599.85","-14599.85","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 3:10:01 PM EST","","B","Buy","-14599.85","Regular Trade","","","","","","","3/13/24","0","722","","0","","","","","","","","","","","",""
"535571095","FALSE","Alternative Fund Gamma Holdings II LP","MS PB","FLNC_Registered Block","FLUENCE ENERGY CL A ORD","FLNC US Equity","1/31/24","2/2/24","Buy","278","20.22","-5622.94","Virtu Equity Algo","","-1.39","","-0.01","1/31/24 3:10:01 PM EST","5623","","","-1.39","-1.39","","","","","","0.00","","-1.39","","20.23","","","-5622.94","-5622.94","","","","","","","","","","","","","","","1","1","1","535571093","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","20.2214","278","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.39","-0.5","Commission (Cents Per Share)","","","","","","","","5621.55","-5621.55","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 3:10:01 PM EST","","B","Buy","-5621.55","Regular Trade","","","","","","","3/13/24","0","278","","0","","","","","","","","","","","",""
"535571248","FALSE","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","LVS_Overnight FO","CAESARS ENTERTAINMENT ORD","CZR US Equity","1/31/24","2/2/24","Buy to Cover","362","44.09","-15961.85","Virtu Equity Algo","","-1.81","","-0.01","1/31/24 3:10:33 PM EST","15962","","","-1.81","-1.81","","","","","","0.00","","-1.81","","44.09","","","-15961.85","-15961.85","","","","","","","","","","","","","","","1","1","1","535571247","USD","MS - United States - Dummy","16007","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","44.0885","362","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.81","-0.5","Commission (Cents Per Share)","","","","","","","","15960.04","-15960.04","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 3:10:33 PM EST","","BC","BuyToCover","-15960.04","Regular Trade","","","","","","","3/13/24","0","362","","0","","","","","","","","","","","",""
"535571249","FALSE","Alternative Fund Gamma Holdings II LP","MS PB","LVS_Overnight FO","CAESARS ENTERTAINMENT ORD","CZR US Equity","1/31/24","2/2/24","Buy to Cover","138","44.09","-6084.90","Virtu Equity Algo","","-0.69","","-0.01","1/31/24 3:10:33 PM EST","6085","","","-0.69","-0.69","","","","","","0.00","","-0.69","","44.09","","","-6084.90","-6084.90","","","","","","","","","","","","","","","1","1","1","535571247","USD","MS - United States - Dummy","16007","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","44.0885","138","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-0.69","-0.5","Commission (Cents Per Share)","","","","","","","","6084.21","-6084.21","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 3:10:33 PM EST","","BC","BuyToCover","-6084.21","Regular Trade","","","","","","","3/13/24","0","138","","0","","","","","","","","","","","",""
"535571394","FALSE","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","LVS_Overnight FO","CAESARS ENTERTAINMENT ORD","CZR US Equity","1/31/24","2/2/24","Buy to Cover","361","44.13","-15932.74","Virtu Equity Algo","","-1.80","","-0.01","1/31/24 3:11:01 PM EST","15933","","","-1.80","-1.80","","","","","","0.00","","-1.80","","44.14","","","-15932.74","-15932.74","","","","","","","","","","","","","","","1","1","1","535571392","USD","MS - United States - Dummy","16007","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","44.13","361","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.805","-0.5","Commission (Cents Per Share)","","","","","","","","15930.93","-15930.93","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 3:11:01 PM EST","","BC","BuyToCover","-15930.93","Regular Trade","","","","","","","3/13/24","0","361","","0","","","","","","","","","","","",""
"535571395","FALSE","Alternative Fund Gamma Holdings II LP","MS PB","LVS_Overnight FO","CAESARS ENTERTAINMENT ORD","CZR US Equity","1/31/24","2/2/24","Buy to Cover","139","44.13","-6134.76","Virtu Equity Algo","","-0.69","","-0.01","1/31/24 3:11:01 PM EST","6135","","","-0.69","-0.69","","","","","","0.00","","-0.69","","44.14","","","-6134.76","-6134.76","","","","","","","","","","","","","","","1","1","1","535571392","USD","MS - United States - Dummy","16007","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","44.13","139","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-0.695","-0.5","Commission (Cents Per Share)","","","","","","","","6134.07","-6134.07","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 3:11:01 PM EST","","BC","BuyToCover","-6134.07","Regular Trade","","","","","","","3/13/24","0","139","","0","","","","","","","","","","","",""
"535572455","FALSE","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","Portfolio Hedge_Tactical","SPDR S&P 500 ETF","SPY US Equity","1/31/24","2/2/24","Buy","361","484.86","-175036.26","Virtu Equity Algo","","-1.80","","-0.01","1/31/24 3:13:33 PM EST","175036","","","-1.80","-1.80","","","","","","0.00","","-1.80","","484.87","","","-175036.26","-175036.26","","","","","","","","","","","","","","","1","1","1","535572454","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","484.86","361","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.805","-0.5","Commission (Cents Per Share)","","","","","","","","175034.46","-175034.46","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 3:13:33 PM EST","","B","Buy","-175034.46","Regular Trade","","","","","","","3/13/24","0","361","","0","","","","","","","","","","","",""
"535572456","FALSE","Alternative Fund Gamma Holdings II LP","MS PB","Portfolio Hedge_Tactical","SPDR S&P 500 ETF","SPY US Equity","1/31/24","2/2/24","Buy","139","484.86","-67396.24","Virtu Equity Algo","","-0.69","","-0.01","1/31/24 3:13:33 PM EST","67396","","","-0.69","-0.69","","","","","","0.00","","-0.69","","484.87","","","-67396.24","-67396.24","","","","","","","","","","","","","","","1","1","1","535572454","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","484.86","139","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-0.695","-0.5","Commission (Cents Per Share)","","","","","","","","67395.54","-67395.54","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 3:13:33 PM EST","","B","Buy","-67395.54","Regular Trade","","","","","","","3/13/24","0","139","","0","","","","","","","","","","","",""
"535572783","FALSE","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","FLNC_Registered Block","FLUENCE ENERGY CL A ORD","FLNC US Equity","1/31/24","2/2/24","Buy","722","20.16","-14561.73","Virtu Equity Algo","","-3.61","","-0.01","1/31/24 3:16:18 PM EST","14562","","","-3.61","-3.61","","","","","","0.00","","-3.61","","20.17","","","-14561.73","-14561.73","","","","","","","","","","","","","","","1","1","1","535572780","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","20.1636","722","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-3.61","-0.5","Commission (Cents Per Share)","","","","","","","","14558.12","-14558.12","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 3:15:00 PM EST","","B","Buy","-14558.12","Regular Trade","","","","","","","3/13/24","0","722","","0","","","","","","","","","","","",""
"535572785","FALSE","Alternative Fund Gamma Holdings II LP","MS PB","FLNC_Registered Block","FLUENCE ENERGY CL A ORD","FLNC US Equity","1/31/24","2/2/24","Buy","278","20.16","-5606.87","Virtu Equity Algo","","-1.39","","-0.01","1/31/24 3:16:18 PM EST","5607","","","-1.39","-1.39","","","","","","0.00","","-1.39","","20.17","","","-5606.87","-5606.87","","","","","","","","","","","","","","","1","1","1","535572780","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","20.1636","278","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.39","-0.5","Commission (Cents Per Share)","","","","","","","","5605.48","-5605.48","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 3:15:00 PM EST","","B","Buy","-5605.48","Regular Trade","","","","","","","3/13/24","0","278","","0","","","","","","","","","","","",""
"535576569","FALSE","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","LBPH_Unregistered Block 2","LONGBOARD PHARMACEUTICALS ORD","LBPH US Equity","1/31/24","2/2/24","Buy","468","21.10","-9877.14","Virtu Equity Algo","","-2.34","","-0.01","2/22/24 1:10:08 PM EST","9877","","","-2.34","-2.34","","","","","","0.00","","-2.34","","21.11","","","-9877.14","-9877.14","","","","","","","","","","","","","","","1","1","1","535576568","","","","","","","","","","","","","","Morgan Stanley","","TRUE","FALSE","[]","","0","FALSE","FALSE","21.1","468","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-2.34","-0.5","Commission (Cents Per Share)","","","","","","","","9874.8","-9874.80","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 3:29:18 PM EST","","B","Buy","-9874.80","Regular Trade","","","","","","","3/13/24","0","468","","0","","","","","","","","","","","",""
"535576570","FALSE","Alternative Fund Gamma Holdings II LP","MS PB","LBPH_Unregistered Block 2","LONGBOARD PHARMACEUTICALS ORD","LBPH US Equity","1/31/24","2/2/24","Buy","180","21.10","-3798.90","Virtu Equity Algo","","-0.90","","-0.01","2/22/24 1:10:08 PM EST","3799","","","-0.90","-0.90","","","","","","0.00","","-0.90","","21.11","","","-3798.90","-3798.90","","","","","","","","","","","","","","","1","1","1","535576568","","","","","","","","","","","","","","Morgan Stanley","","TRUE","FALSE","[]","","0","FALSE","FALSE","21.1","180","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-0.9","-0.5","Commission (Cents Per Share)","","","","","","","","3798","-3798.00","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 3:29:18 PM EST","","B","Buy","-3798.00","Regular Trade","","","","","","","3/13/24","0","180","","0","","","","","","","","","","","",""
"535579824","FALSE","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","LBPH_Unregistered Block 2","LONGBOARD PHARMACEUTICALS ORD","LBPH US Equity","1/31/24","2/2/24","Buy","722","21.27","-15358.82","Virtu Equity Algo","","-3.61","","-0.01","2/22/24 1:10:27 PM EST","15359","","","-3.61","-3.61","","","","","","0.00","","-3.61","","21.27","","","-15358.82","-15358.82","","","","","","","","","","","","","","","1","1","1","535579823","","","","","","","","","","","","","","Morgan Stanley","","TRUE","FALSE","[]","","0","FALSE","FALSE","21.2676","722","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-3.61","-0.5","Commission (Cents Per Share)","","","","","","","","15355.21","-15355.21","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 3:35:25 PM EST","","B","Buy","-15355.21","Regular Trade","","","","","","","3/13/24","0","722","","0","","","","","","","","","","","",""
"535579825","FALSE","Alternative Fund Gamma Holdings II LP","MS PB","LBPH_Unregistered Block 2","LONGBOARD PHARMACEUTICALS ORD","LBPH US Equity","1/31/24","2/2/24","Buy","278","21.27","-5913.78","Virtu Equity Algo","","-1.39","","-0.01","2/22/24 1:10:27 PM EST","5914","","","-1.39","-1.39","","","","","","0.00","","-1.39","","21.27","","","-5913.78","-5913.78","","","","","","","","","","","","","","","1","1","1","535579823","","","","","","","","","","","","","","Morgan Stanley","","TRUE","FALSE","[]","","0","FALSE","FALSE","21.2676","278","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.39","-0.5","Commission (Cents Per Share)","","","","","","","","5912.39","-5912.39","diamant@Alternative Fundcap.com","","","","","","","","","","","","USD","1/31/24 3:35:25 PM EST","","B","Buy","-5912.39","Regular Trade","","","","","","","3/13/24","0","278","","0","","","","","","","","","","","",""
